reporting_name,period_group,scientific,family,genus,species,common_name,display_name,n_deployments,n_deployments_present,occurrence_percent,occurrence_se,average_abundance,abundance_se
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Moridae Lotella rhacina,Moridae,Lotella,rhacina,Rock cod,<i>Lotella rhacina</i><br>(Rock cod),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Moridae Pseudophycis barbata,Moridae,Pseudophycis,barbata,Bearded cod,<i>Pseudophycis barbata</i><br>(Bearded cod),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Moridae Pseudophycis palmata,Moridae,Pseudophycis,palmata,Red Cod,<i>Pseudophycis palmata</i><br>(Red Cod),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Mullidae Upeneichthys vlamingii,Mullidae,Upeneichthys,vlamingii,Goatfish,<i>Upeneichthys vlamingii</i><br>(Goatfish),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Myliobatidae Myliobatis tenuicaudatus,Myliobatidae,Myliobatis,tenuicaudatus,Southern eagle ray,<i>Myliobatis tenuicaudatus</i><br>(Southern eagle ray),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Neosebastidae Maxillicosta scabriceps,Neosebastidae,Maxillicosta,scabriceps,Little Gurnard Perch,<i>Maxillicosta scabriceps</i><br>(Little Gurnard Perch),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Neosebastidae Neosebastes bougainvillii,Neosebastidae,Neosebastes,bougainvillii,Gulf gurnard perch,<i>Neosebastes bougainvillii</i><br>(Gulf gurnard perch),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Neosebastidae Neosebastes pandus,Neosebastidae,Neosebastes,pandus,Bighead gurnard perch,<i>Neosebastes pandus</i><br>(Bighead gurnard perch),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Neosebastidae Neosebastes scorpaenoides,Neosebastidae,Neosebastes,scorpaenoides,Common gurnard perch,<i>Neosebastes scorpaenoides</i><br>(Common gurnard perch),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Notocheiridae Iso rhothophilus,Notocheiridae,Iso,rhothophilus,Surf sardine,<i>Iso rhothophilus</i><br>(Surf sardine),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Octopodidae Hapalochlaena spp,Octopodidae,Hapalochlaena,spp,Blue-ringed octopuses,<i>Hapalochlaena spp</i><br>(Blue-ringed octopuses),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Octopodidae Macroctopus maorum,Octopodidae,Macroctopus,maorum,Maori octopus,<i>Macroctopus maorum</i><br>(Maori octopus),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Octopodidae Octopodidae spp,Octopodidae,Octopodidae,spp,Octopus,<i>Octopodidae spp</i><br>(Octopus),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Octopodidae Octopus bunurong,Octopodidae,Octopus,bunurong,Octopodidae Octopus bunurong,<i>Octopus bunurong</i><br>(Octopodidae Octopus bunurong),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Octopodidae Octopus spp,Octopodidae,Octopus,spp,Octopus,<i>Octopus spp</i><br>(Octopus),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Ommastrephidae Nototodarus gouldi,Ommastrephidae,Nototodarus,gouldi,Gould's squid,<i>Nototodarus gouldi</i><br>(Gould's squid),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Ophidiidae Genypterus tigerinus,Ophidiidae,Genypterus,tigerinus,Rock ling,<i>Genypterus tigerinus</i><br>(Rock ling),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Ophionereididae Ophionereis schayeri,Ophionereididae,Ophionereis,schayeri,A brittlestar,<i>Ophionereis schayeri</i><br>(A brittlestar),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Orectolobidae Sutorectus tentaculatus,Orectolobidae,Sutorectus,tentaculatus,Cobbler wobbegong,<i>Sutorectus tentaculatus</i><br>(Cobbler wobbegong),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Otariidae Arctocephalus forsteri,Otariidae,Arctocephalus,forsteri,New zealand fur-seal,<i>Arctocephalus forsteri</i><br>(New zealand fur-seal),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Otariidae Neophoca cinerea,Otariidae,Neophoca,cinerea,Australian sealion,<i>Neophoca cinerea</i><br>(Australian sealion),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Ovalipidae Nectocarcinus integrifrons,Ovalipidae,Nectocarcinus,integrifrons,Rough rock crab,<i>Nectocarcinus integrifrons</i><br>(Rough rock crab),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Ovalipidae Ovalipes australiensis,Ovalipidae,Ovalipes,australiensis,Sand crab,<i>Ovalipes australiensis</i><br>(Sand crab),24,8,33.333333333333336,9.622504486493764,1.5416666666666667,0.9128295844469251
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Ovalipidae Ovalipidae spp,Ovalipidae,Ovalipidae,spp,Ovalipidae Ovalipidae spp,<i>Ovalipidae spp</i><br>(Ovalipidae Ovalipidae spp),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Oziidae Ozius truncatus,Oziidae,Ozius,truncatus,Reef crab,<i>Ozius truncatus</i><br>(Reef crab),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Palinuridae Jasus edwardsii,Palinuridae,Jasus,edwardsii,Southern rock lobster,<i>Jasus edwardsii</i><br>(Southern rock lobster),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Paralichthyidae Pseudorhombus arsius,Paralichthyidae,Pseudorhombus,arsius,Largetooth flounder,<i>Pseudorhombus arsius</i><br>(Largetooth flounder),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Parascylliidae Parascyllium ferrugineum,Parascylliidae,Parascyllium,ferrugineum,Rusty carpetshark,<i>Parascyllium ferrugineum</i><br>(Rusty carpetshark),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Parascylliidae Parascyllium variolatum,Parascylliidae,Parascyllium,variolatum,Varied carpetshark,<i>Parascyllium variolatum</i><br>(Varied carpetshark),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pectinidae Equichlamys bifrons,Pectinidae,Equichlamys,bifrons,Queen scallop,<i>Equichlamys bifrons</i><br>(Queen scallop),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pectinidae Pecten fumatus,Pectinidae,Pecten,fumatus,Commercial scallop,<i>Pecten fumatus</i><br>(Commercial scallop),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pectinidae Pectinidae spp,Pectinidae,Pectinidae,spp,Scallop,<i>Pectinidae spp</i><br>(Scallop),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pempherididae Parapriacanthus elongatus,Pempherididae,Parapriacanthus,elongatus,Elongate bullseye,<i>Parapriacanthus elongatus</i><br>(Elongate bullseye),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pempherididae Pempheris klunzingeri,Pempherididae,Pempheris,klunzingeri,Rough bullseye,<i>Pempheris klunzingeri</i><br>(Rough bullseye),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pempherididae Pempheris multiradiata,Pempherididae,Pempheris,multiradiata,Bigscale bullseye,<i>Pempheris multiradiata</i><br>(Bigscale bullseye),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Penaeidae Melicertus latisulcatus,Penaeidae,Melicertus,latisulcatus,King prawn,<i>Melicertus latisulcatus</i><br>(King prawn),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Penaeidae Penaeidae spp,Penaeidae,Penaeidae,spp,Penaeidae Penaeidae spp,<i>Penaeidae spp</i><br>(Penaeidae Penaeidae spp),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pentacerotidae Parazanclistius hutchinsi,Pentacerotidae,Parazanclistius,hutchinsi,Short Boarfish,<i>Parazanclistius hutchinsi</i><br>(Short Boarfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pentacerotidae Paristiopterus gallipavo,Pentacerotidae,Paristiopterus,gallipavo,Yellowspotted boarfish,<i>Paristiopterus gallipavo</i><br>(Yellowspotted boarfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pentacerotidae Pentaceropsis recurvirostris,Pentacerotidae,Pentaceropsis,recurvirostris,Longsnout boarfish,<i>Pentaceropsis recurvirostris</i><br>(Longsnout boarfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pentanchidae Asymbolus vincenti,Pentanchidae,Asymbolus,vincenti,Gulf catshark,<i>Asymbolus vincenti</i><br>(Gulf catshark),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Phalacrocoracidae Phalacrocorax fuscescens,Phalacrocoracidae,Phalacrocorax,fuscescens,Cormorant,<i>Phalacrocorax fuscescens</i><br>(Cormorant),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Phalacrocoracidae Phalacrocorax spp,Phalacrocoracidae,Phalacrocorax,spp,Cormorant,<i>Phalacrocorax spp</i><br>(Cormorant),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Phalacrocoracidae Phalacrocorax varius,Phalacrocoracidae,Phalacrocorax,varius,Pied cormorant,<i>Phalacrocorax varius</i><br>(Pied cormorant),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Phylum Cnidaria Phylum Cnidaria spp,Phylum Cnidaria,Phylum Cnidaria,spp,Phylum Cnidaria Phylum Cnidaria spp,<i>Phylum Cnidaria spp</i><br>(Phylum Cnidaria Phylum Cnidaria spp),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pinguipedidae Parapercis haackei,Pinguipedidae,Parapercis,haackei,Wavy grubfish,<i>Parapercis haackei</i><br>(Wavy grubfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pinguipedidae Parapercis ramsayi,Pinguipedidae,Parapercis,ramsayi,Spotted grubfish,<i>Parapercis ramsayi</i><br>(Spotted grubfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pinnidae Pinna dolabrata,Pinnidae,Pinna,dolabrata,Australian razor clam,<i>Pinna dolabrata</i><br>(Australian razor clam),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Plagusiidae Guinusia chabrus,Plagusiidae,Guinusia,chabrus,Red bait crab,<i>Guinusia chabrus</i><br>(Red bait crab),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Plagusiidae Guinusia spp,Plagusiidae,Guinusia,spp,A crab,<i>Guinusia spp</i><br>(A crab),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Platycephalidae Platycephalus aurimaculatus,Platycephalidae,Platycephalus,aurimaculatus,Toothy flathead,<i>Platycephalus aurimaculatus</i><br>(Toothy flathead),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Platycephalidae Platycephalus bassensis,Platycephalidae,Platycephalus,bassensis,Southern sand flathead,<i>Platycephalus bassensis</i><br>(Southern sand flathead),24,10,41.666666666666664,10.063456073742664,1,0.3069249070224257
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Platycephalidae Platycephalus grandispinis,Platycephalidae,Platycephalus,grandispinis,Longspine flathead,<i>Platycephalus grandispinis</i><br>(Longspine flathead),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Platycephalidae Platycephalus laevigatus,Platycephalidae,Platycephalus,laevigatus,Rock Flathead,<i>Platycephalus laevigatus</i><br>(Rock Flathead),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Platycephalidae Platycephalus speculator,Platycephalidae,Platycephalus,speculator,Southern bluespotted flathead,<i>Platycephalus speculator</i><br>(Southern bluespotted flathead),24,2,8.333333333333334,5.64169333655275,0.125,0.0915348195410129
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Platycephalidae Platycephalus spp,Platycephalidae,Platycephalus,spp,Platycephalidae Platycephalus spp,<i>Platycephalus spp</i><br>(Platycephalidae Platycephalus spp),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Plesiopidae Paraplesiops meleagris,Plesiopidae,Paraplesiops,meleagris,Southern blue devil,<i>Paraplesiops meleagris</i><br>(Southern blue devil),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Plesiopidae Trachinops noarlungae,Plesiopidae,Trachinops,noarlungae,Yellowhead hulafish,<i>Trachinops noarlungae</i><br>(Yellowhead hulafish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pleuronectidae Ammotretis elongatus,Pleuronectidae,Ammotretis,elongatus,Elongate Flounder,<i>Ammotretis elongatus</i><br>(Elongate Flounder),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pleuronectidae Ammotretis spp,Pleuronectidae,Ammotretis,spp,bay flounder,<i>Ammotretis spp</i><br>(bay flounder),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pleuronectidae Pleuronectidae spp,Pleuronectidae,Pleuronectidae,spp,Pleuronectidae Pleuronectidae spp,<i>Pleuronectidae spp</i><br>(Pleuronectidae Pleuronectidae spp),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pleuronectidae Rhombosolea spp,Pleuronectidae,Rhombosolea,spp,Pleuronectidae Rhombosolea spp,<i>Rhombosolea spp</i><br>(Pleuronectidae Rhombosolea spp),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Plotosidae Cnidoglanis macrocephalus,Plotosidae,Cnidoglanis,macrocephalus,Estuary Cobbler,<i>Cnidoglanis macrocephalus</i><br>(Estuary Cobbler),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Polychaeta Polychaeta spp,Polychaeta,Polychaeta,spp,Polychaeta Polychaeta spp,<i>Polychaeta spp</i><br>(Polychaeta Polychaeta spp),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Pomacentridae Parma victoriae,Pomacentridae,Parma,victoriae,Victorian scalyfin,<i>Parma victoriae</i><br>(Victorian scalyfin),24,3,12.5,6.750771560841522,0.125,0.06895966054592131
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Portunidae Portunus armatus,Portunidae,Portunus,armatus,Blue swimmer crab,<i>Portunus armatus</i><br>(Blue swimmer crab),24,4,16.666666666666668,7.607257743127308,0.16666666666666666,0.07770873402002616
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sciaenidae Argyrosomus japonicus,Sciaenidae,Argyrosomus,japonicus,Mulloway,<i>Argyrosomus japonicus</i><br>(Mulloway),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Scombridae Scomber australasicus,Scombridae,Scomber,australasicus,Blue mackerel,<i>Scomber australasicus</i><br>(Blue mackerel),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Scorpididae Scorpis aequipinnis,Scorpididae,Scorpis,aequipinnis,Sea sweep,<i>Scorpis aequipinnis</i><br>(Sea sweep),24,7,29.166666666666668,9.278048066588465,0.4583333333333333,0.1700294802514828
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Scorpididae Scorpis georgiana,Scorpididae,Scorpis,georgiana,Banded sweep,<i>Scorpis georgiana</i><br>(Banded sweep),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Scorpididae Scorpis lineolata,Scorpididae,Scorpis,lineolata,Silver sweep,<i>Scorpis lineolata</i><br>(Silver sweep),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Scyllaridae Ibacus peronii,Scyllaridae,Ibacus,peronii,Balmain bug,<i>Ibacus peronii</i><br>(Balmain bug),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sepiidae Sepia apama,Sepiidae,Sepia,apama,Giant cuttlefish,<i>Sepia apama</i><br>(Giant cuttlefish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Serranidae Caesioperca lepidoptera,Serranidae,Caesioperca,lepidoptera,Butterfly perch,<i>Caesioperca lepidoptera</i><br>(Butterfly perch),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Serranidae Caesioperca rasor,Serranidae,Caesioperca,rasor,Barber perch,<i>Caesioperca rasor</i><br>(Barber perch),24,3,12.5,6.750771560841522,0.3333333333333333,0.1965892748731962
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Serranidae Hypoplectrodes nigroruber,Serranidae,Hypoplectrodes,nigroruber,Banded seaperch,<i>Hypoplectrodes nigroruber</i><br>(Banded seaperch),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Serranidae Othos dentex,Serranidae,Othos,dentex,Harlequin fish,<i>Othos dentex</i><br>(Harlequin fish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sillaginidae Sillaginodes punctatus,Sillaginidae,Sillaginodes,punctatus,King George whiting,<i>Sillaginodes punctatus</i><br>(King George whiting),24,4,16.666666666666668,7.607257743127308,3,1.778494722584487
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sillaginidae Sillago bassensis,Sillaginidae,Sillago,bassensis,Southern School Whiting,<i>Sillago bassensis</i><br>(Southern School Whiting),24,6,25,8.838834764831844,3.2083333333333335,1.732029017340129
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sillaginidae Sillago schomburgkii,Sillaginidae,Sillago,schomburgkii,Yellowfin whiting,<i>Sillago schomburgkii</i><br>(Yellowfin whiting),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sillaginidae Sillago spp,Sillaginidae,Sillago,spp,Sand whiting,<i>Sillago spp</i><br>(Sand whiting),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sparidae Chrysophrys auratus,Sparidae,Chrysophrys,auratus,Snapper,<i>Chrysophrys auratus</i><br>(Snapper),24,14,58.333333333333336,10.063456073742666,4.916666666666667,1.2725027642501037
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sphyraenidae Sphyraena novaehollandiae,Sphyraenidae,Sphyraena,novaehollandiae,Snook,<i>Sphyraena novaehollandiae</i><br>(Snook),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Sphyrnidae Sphyrna zygaena,Sphyrnidae,Sphyrna,zygaena,Smooth hammerhead,<i>Sphyrna zygaena</i><br>(Smooth hammerhead),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Subphylum Crustacea Subphylum Crustacea spp,Subphylum Crustacea,Subphylum Crustacea,spp,Subphylum Crustacea Subphylum Crustacea spp,<i>Subphylum Crustacea spp</i><br>(Subphylum Crustacea Subphylum Crustacea spp),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Syngnathidae Hippocampus spp,Syngnathidae,Hippocampus,spp,Seahorse,<i>Hippocampus spp</i><br>(Seahorse),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Syngnathidae Leptoichthys fistularius,Syngnathidae,Leptoichthys,fistularius,Brushtail pipefish,<i>Leptoichthys fistularius</i><br>(Brushtail pipefish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Syngnathidae Lissocampus runa,Syngnathidae,Lissocampus,runa,Javelin Pipefish,<i>Lissocampus runa</i><br>(Javelin Pipefish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Syngnathidae Phyllopteryx taeniolatus,Syngnathidae,Phyllopteryx,taeniolatus,Weedy seadragon,<i>Phyllopteryx taeniolatus</i><br>(Weedy seadragon),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Syngnathidae Stigmatopora narinosa,Syngnathidae,Stigmatopora,narinosa,Gulf Pipefish,<i>Stigmatopora narinosa</i><br>(Gulf Pipefish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Syngnathidae Syngnathidae spp,Syngnathidae,Syngnathidae,spp,Pipefish,<i>Syngnathidae spp</i><br>(Pipefish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Terapontidae Helotes octolineatus,Terapontidae,Helotes,octolineatus,Western striped grunter,<i>Helotes octolineatus</i><br>(Western striped grunter),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Tetraodontidae Contusus brevicaudus,Tetraodontidae,Contusus,brevicaudus,Prickly Toadfish,<i>Contusus brevicaudus</i><br>(Prickly Toadfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Tetraodontidae Contusus richei,Tetraodontidae,Contusus,richei,Barred Toadfish,<i>Contusus richei</i><br>(Barred Toadfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Tetraodontidae Omegophora armilla,Tetraodontidae,Omegophora,armilla,Ringed toadfish,<i>Omegophora armilla</i><br>(Ringed toadfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Tetraodontidae Tetractenos glaber,Tetraodontidae,Tetractenos,glaber,Smooth toadfish,<i>Tetractenos glaber</i><br>(Smooth toadfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Tetraodontidae Torquigener pleurogramma,Tetraodontidae,Torquigener,pleurogramma,Weeping toadfish,<i>Torquigener pleurogramma</i><br>(Weeping toadfish),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Tetrarogidae Gymnapistes marmoratus,Tetrarogidae,Gymnapistes,marmoratus,Soldier,<i>Gymnapistes marmoratus</i><br>(Soldier),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Triakidae Furgaleus macki,Triakidae,Furgaleus,macki,Whiskery shark,<i>Furgaleus macki</i><br>(Whiskery shark),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Triakidae Mustelus antarcticus,Triakidae,Mustelus,antarcticus,Gummy shark,<i>Mustelus antarcticus</i><br>(Gummy shark),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Triglidae Chelidonichthys kumu,Triglidae,Chelidonichthys,kumu,Red Gurnard,<i>Chelidonichthys kumu</i><br>(Red Gurnard),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Triglidae Lepidotrigla papilio,Triglidae,Lepidotrigla,papilio,Spiny Gurnard,<i>Lepidotrigla papilio</i><br>(Spiny Gurnard),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Triglidae Lepidotrigla spp,Triglidae,Lepidotrigla,spp,butterfly gurnard,<i>Lepidotrigla spp</i><br>(butterfly gurnard),24,0,0,0,0,0
Aldinga - Aldinga Reef Sanctuary Zone,Post-bloom,Triglidae Lepidotrigla vanessa,Triglidae,Lepidotrigla,vanessa,Butterfly Gurnard,<i>Lepidotrigla vanessa</i><br>(Butterfly Gurnard),24,0,0,0,0,0
